date,DAY_OF_THE_WEEK,HOSPITAL_CENSUS_M,INDX_UCDH_TEST_PT_CNT,INDX_UCDH_POS_PT_CNT,INDX_UCDH_POSITIVITY_RATE,INDX_POS_PT_NEW_ADM_CNT,INDX_POS_PT_NEW_ADM_PCT,INDX_POS_PT_IN_HOUSE_D6_CNT,INDX_POS_PT_IN_HOUSE_D6_PCT,INDX_POS_PT_IN_HOUSE_D7_CNT,INDX_POS_PT_IN_HOUSE_D7_PCT,INDX_POS_PT_ALL_ADM_CNT,INDX_POS_PT_ALL_ADM_PCT,OUTREACH_TEST_CNT,OUTREACH_POS_TEST_CNT,OUTREACH_POSITIVITY_RATE,COVID_RULE_OUT_PT_CNT_M,COVID_POS_PT_CNT_EVER,COVID_PT_CNT_M,COVID_NEW_ADM_CNT,COVID_NEW_ADM_FLAG,COVID_DISCHARGE_CNT,COVID_DISCHARGE_PCT,DISCH_ICU_VENT_CNT,DISCH_ICU_NO_VENT_CNT,DISCH_MED_SURG_HFNC_CNT,DISCH_MED_SURG_NO_HFNC_CNT,COVID_MALE_CNT_M,COVID_MALE_PCT_M,COVID_AVG_AGE_M,COVID_MED_SURG_CNT_M,COVID_MED_SURG_HFNC_CNT_M,COVID_MED_SURG_HFNC_PCT_M,COVID_MED_SURG_NO_HFNC_CNT_M,COVID_MED_SURG_NO_HFNC_PCT_M,COVID_ICU_CNT_M,COVID_ICU_VENT_CNT_M,COVID_ICU_VENT_PCT_M,COVID_ICU_NO_VENT_CNT_M,COVID_ICU_NO_VENT_PCT_M,COVID_ACTIVE_DNR_CNT_M,COVID_ACTIVE_DNR_PCT_M,TESTED_PT_CNT_MEAN,TESTED_PT_CNT_SLOPE,TESTED_PT_CNT_STD,POSITIVITY_RATE_MEAN,POSITIVITY_RATE_SLOPE,POSITIVITY_RATE_STD,OUTREACH_TEST_CNT_MEAN,OUTREACH_TEST_CNT_SLOPE,OUTREACH_TEST_CNT_STD,OUTREACH_POSITIVITY_MEAN,OUTREACH_POSITIVITY_SLOPE,OUTREACH_POSITIVITY_STD,COVID_PT_CNT_MIDNIGHT_MEAN,COVID_PT_CNT_MIDNIGHT_SLOPE,COVID_PT_CNT_MIDNIGHT_STD,COVID_NEW_ADM_MEAN,COVID_NEW_ADM_SLOPE,COVID_NEW_ADM_STD,COVID_DISCHARGE_MEAN,COVID_DISCHARGE_SLOPE,COVID_DISCHARGE_STD,COVID_DISCHARGE_PCT_MEAN,COVID_DISCHARGE_PCT_SLOPE,COVID_DISCHARGE_PCT_STD
2021-04-07,3,585,259,5,1.93,2,100,0,0,0,0,2,40,6,0,0,0,32,30,4,0,2,6.25,0,0,0,2,17,57,52.9,23,2,8.7,21,91.3,7,6,85.71,1,14.29,4,13.33,230,36.8,101.11,3.24,-0.42,1.92,8,-1.2,2.45,0,0,0,29,-0.5,2.24,2.6,0.6,1.34,2.6,0.1,1.95,8.19,0.45,5.96
2021-04-08,4,573,186,8,4.3,2,66.67,1,33.33,0,0,3,37.5,2,0,0,0,33,30,3,0,3,9.09,0,1,0,2,16,53,50.33,22,1,4.55,21,95.45,8,6,75,2,25,3,10,230.6,13.9,100.77,3.56,-0.36,1.95,6,-1.2,2.45,0,0,0,28.6,0.6,1.67,2.8,0.5,1.3,3.2,-0.6,1.3,10.01,-1.83,3.85
2021-04-09,5,578,269,12,4.46,0,0,0,0,0,0,0,0,1,0,0,2,31,28,1,0,3,9.68,0,0,0,3,15,54,49.57,19,1,5.26,18,94.74,9,6,66.67,3,33.33,3,10.71,268.6,-23.9,54.52,3.18,0.65,1.38,4.6,-1.6,2.97,0,0,0,28.4,0.6,1.67,2.6,-0.1,1.52,2.8,-0.1,0.84,9,-0.49,2.84
2021-04-10,6,576,140,3,2.14,1,50,1,50,0,0,2,66.67,9,0,0,0,29,28,1,0,1,3.45,0,0,0,1,15,54,48.36,18,1,5.56,17,94.44,10,5,50,5,50,2,7.14,229.8,-30,64.47,3.31,-0.07,1.2,5.2,-0.3,3.56,0,0,0,28.8,-0.2,1.1,2.6,-0.9,1.52,2.2,-0.1,0.84,7.03,-0.3,2.49
2021-04-11,0,573,165,1,0.61,1,100,0,0,0,0,1,100,4,0,0,0,30,29,2,0,1,3.33,0,0,0,1,16,55,47.28,19,1,5.26,18,94.74,10,5,50,5,50,2,6.9,203.8,-23.4,57.43,2.69,-0.48,1.65,4.4,0.3,3.21,0,0,0,29,-0.4,1,2.2,-0.6,1.3,2,-0.4,1,6.36,-1.15,3.01
2021-04-12,1,578,330,10,3.03,2,66.67,1,33.33,0,0,3,30,8,1,12.5,2,30,29,1,0,1,3.33,0,0,0,1,16,55,49.21,20,2,10,18,90,9,5,55.56,4,44.44,2,6.9,218,18.4,79.16,2.91,-0.64,1.6,4.8,1.5,3.56,2.5,2.5,5.59,28.8,-0.1,0.84,1.6,-0.3,0.89,1.8,-0.6,1.1,5.78,-1.79,3.3
2021-04-13,2,578,318,7,2.2,1,50,0,0,1,50,2,28.57,9,0,0,2,32,29,3,0,3,9.38,2,0,0,1,17,59,49.69,19,2,10.53,17,89.47,10,5,50,5,50,2,6.9,244.4,28.8,87.4,2.49,-0.36,1.41,6.2,1.5,3.56,2.5,1.25,5.59,28.6,0.3,0.55,1.6,0.4,0.89,1.8,0,1.1,5.83,-0.07,3.38
2021-04-14,3,582,271,9,3.32,1,33.33,2,66.67,0,0,3,33.33,10,0,0,1,30,28,1,0,2,6.67,0,2,0,0,17,61,50.64,18,2,11.11,16,88.89,10,5,50,5,50,2,7.14,244.8,41.5,87.54,2.26,0.4,1.06,8,0.7,2.35,2.5,0,5.59,28.6,0,0.55,1.6,0.1,0.89,1.6,0.4,0.89,5.23,1.25,2.72
2021-04-15,4,562,201,10,4.98,0,0,0,0,0,0,0,0,0,0,0,0,30,28,2,0,2,6.67,0,0,0,2,17,61,49.86,20,2,10,18,90,8,4,50,4,50,3,10.71,257,1.3,72.19,2.83,0.9,1.6,6.2,-0.6,4.15,2.5,-1.25,5.59,28.6,-0.3,0.55,1.8,0,0.84,1.8,0.3,0.84,5.88,1,2.57
2021-04-16,5,565,280,10,3.57,2,66.67,1,33.33,0,0,3,30,2,0,0,0,30,26,2,0,4,13.33,1,0,2,1,16,62,50.81,19,3,15.79,16,84.21,7,3,42.86,4,57.14,2,7.69,280,-21.7,50.66,3.42,0.39,1.01,5.8,-2.1,4.49,2.5,-2.5,5.59,28,-0.7,1.23,1.8,0.1,0.84,2.4,0.5,1.14,7.88,1.73,3.73
2021-04-17,6,539,166,7,4.22,4,100,0,0,0,0,4,57.14,8,0,0,1,30,29,4,0,1,3.33,0,0,0,1,19,66,52.86,20,3,15,17,85,9,4,44.44,5,55.56,2,6.9,247.2,-29.5,62.01,3.66,0.43,1.04,5.8,-1,4.49,0,0,0,28,-0.2,1.23,2.4,0.3,1.14,2.4,-0.2,1.14,7.88,-0.54,3.73
2021-04-18,0,543,149,6,4.03,3,100,0,0,0,0,3,50,5,0,0,1,32,30,3,0,2,6.25,0,0,0,2,20,67,50.17,22,2,9.09,20,90.91,8,4,50,4,50,2,6.67,213.4,-27.9,59.79,4.02,0.07,0.64,5,-0.2,4.12,0,0,0,28.2,0.5,1.48,2.4,0.6,1.14,2.2,-0.1,1.1,7.25,-0.42,3.67
2021-04-19,1,562,335,14,4.18,3,100,0,0,0,0,3,21.43,11,0,0,2,33,29,3,0,4,12.12,0,2,0,2,19,66,51,21,0,0,21,100,8,4,50,4,50,1,3.45,226.2,13.7,78.98,4.2,-0.11,0.51,5.2,2.5,4.44,0,0,0,28.4,0.6,1.52,2.8,0.3,0.84,2.6,0.2,1.34,8.34,0.38,4.23
2021-04-20,2,559,274,11,4.01,1,100,0,0,0,0,1,9.09,5,0,0,2,30,27,1,0,3,10,0,2,0,1,17,63,50.59,21,1,4.76,20,95.24,6,3,50,3,50,1,3.7,240.8,15.7,79.9,4,0.08,0.26,6.2,0.9,3.42,0,0,0,28.2,0.2,1.64,2.6,-0.3,1.14,2.8,0.1,1.3,9.01,0.21,4.16
2021-04-21,3,546,242,6,2.48,2,100,0,0,0,0,2,33.33,12,0,0,2,29,27,2,0,2,6.9,0,0,0,2,17,63,50.3,20,2,10,18,90,7,4,57.14,3,42.86,0,0,233.2,27.7,76.99,3.78,-0.35,0.74,8.2,0.8,3.27,0,0,0,28.4,-0.7,1.34,2.6,-0.6,1.14,2.4,0.3,1.14,7.72,1.09,3.42
2021-04-22,4,564,202,8,3.96,4,100,0,0,0,0,4,50,1,0,0,2,31,30,4,0,1,3.23,1,0,0,0,17,57,49.97,24,2,8.33,22,91.67,6,4,66.67,2,33.33,0,0,240.4,1.3,70.55,3.73,-0.18,0.71,6.8,-0.7,4.6,0,0,0,28.6,-0.2,1.52,2.6,0.1,1.14,2.4,-0.4,1.14,7.7,-1.13,3.45
2021-04-23,5,565,272,10,3.68,1,33.33,1,33.33,1,33.33,3,30,2,0,0,1,32,31,2,0,1,3.13,0,0,0,1,18,58,49.68,25,2,8,23,92,6,4,66.67,2,33.33,1,3.23,265,-19.8,48.81,3.66,-0.11,0.69,6.2,-2.2,5.07,0,0,0,28.8,0.7,1.79,2.4,0.1,1.14,2.2,-0.8,1.3,7.08,-2.48,4.01
2021-04-24,6,563,166,4,2.41,0,0,0,0,0,0,0,0,4,0,0,1,32,30,1,0,2,6.25,1,0,0,1,17,57,51.6,24,2,8.33,22,91.67,6,3,50,3,50,0,0,231.2,-18.6,46.68,3.31,-0.2,0.8,4.8,-1.2,4.32,0,0,0,29,1,1.87,2,0,1.23,1.8,-0.3,0.84,5.9,-1.13,2.86
2021-04-25,0,564,148,6,4.05,3,75,1,25,0,0,4,66.67,9,0,0,0,34,31,4,0,3,8.82,0,0,0,3,16,52,54.68,25,2,8,23,92,6,3,50,3,50,0,0,206,-22.4,51.56,3.32,0.16,0.81,5.6,-0.3,4.72,0,0,0,29.8,0.8,1.64,2.6,0.1,1.34,1.8,0.3,0.84,5.67,0.69,2.46
2021-04-26,1,577,302,9,2.98,2,100,0,0,0,0,2,22.22,8,0,0,0,35,29,4,0,6,17.14,1,0,2,3,16,55,55,23,2,8.7,21,91.3,6,4,66.67,2,33.33,0,0,218,7.6,66.77,3.42,-0.16,0.7,4.8,2.1,3.56,0,0,0,30.2,-0.2,0.84,3,0.2,1.41,2.6,1.2,2.07,7.71,3.35,5.77
2021-04-27,2,562,282,5,1.77,0,0,1,100,0,0,1,20,5,0,0,0,30,26,1,0,4,13.33,1,0,0,3,15,58,55.15,20,0,0,20,100,6,3,50,3,50,0,0,234,15.6,71.4,2.98,-0.33,0.93,5.6,1,2.88,0,0,0,29.4,-1.1,2.07,2.4,0.1,1.52,3.2,1,1.92,9.73,3.13,5.58
2021-04-28,3,577,273,7,2.56,1,50,1,50,0,0,2,28.57,7,0,0,0,27,26,1,0,1,3.7,0,1,0,0,15,58,53.5,19,0,0,19,100,7,3,42.86,4,57.14,0,0,234.2,34.8,71.54,2.75,-0.2,0.85,6.6,0.2,2.07,0,0,0,28.4,-1.3,2.3,2.2,-0.3,1.64,3.2,-0.1,1.92,9.85,-0.06,5.41
2021-04-29,4,585,207,7,3.38,2,100,0,0,0,0,2,28.57,1,0,0,2,30,27,4,0,3,10,0,1,0,2,13,48,51.52,21,0,0,21,100,6,3,50,3,50,0,0,242.4,8.9,63.68,2.95,-0.18,0.86,6,-1.7,3.16,0,0,0,27.8,-1.1,2.17,2.8,-0.3,1.64,3.4,-0.5,1.82,10.6,-1.11,5.03
2021-04-30,5,579,212,8,3.77,5,83.33,1,16.67,0,0,6,75,2,0,0,0,31,28,4,0,3,9.68,1,0,0,2,14,50,51.71,23,0,0,23,100,5,3,60,2,40,0,0,255.2,-25.5,43.06,2.89,0.32,0.77,4.6,-1.6,3.05,0,0,0,27.2,-0.1,1.3,2.8,0.3,1.64,3.4,-0.7,1.82,10.77,-1.83,4.97
2021-05-01,6,566,157,4,2.55,0,0,1,100,0,0,1,25,8,0,0,0,28,25,0,0,3,10.71,0,0,0,3,12,48,52.76,21,0,0,21,100,4,3,75,1,25,0,0,226.2,-31.1,51.63,2.81,0.28,0.78,4.6,0.1,3.05,0,0,0,26.4,0,1.14,2,0.1,1.87,2.8,0,1.1,9.48,0.07,3.54
2021-05-02,0,567,142,4,2.82,0,0,0,0,0,0,0,0,6,0,0,0,26,25,1,0,1,3.85,0,0,0,1,13,52,52.8,20,0,0,20,100,5,3,60,2,40,0,0,198.2,-31.2,51.77,3.02,-0.03,0.54,4.8,0.5,3.11,0,0,0,26.2,-0.4,1.3,2,-0.4,1.87,2.2,0,1.1,7.59,0.1,3.5
2021-05-03,1,576,276,8,2.9,1,100,0,0,0,0,1,12.5,7,0,0,0,29,24,4,0,5,17.24,0,1,0,4,14,58,53.29,20,1,5,19,95,4,3,75,1,25,0,0,198.8,6.8,52.86,3.08,-0.19,0.49,4.8,1.6,3.11,0,0,0,25.8,-0.9,1.64,2.6,-0.3,1.95,3,0.2,1.41,10.3,0.87,4.75
2021-05-04,2,581,271,8,2.95,1,25,3,75,0,0,4,50,31,1,3.23,2,25,25,1,0,0,0,0,0,0,0,14,56,54.6,21,1,4.76,20,95.24,4,3,75,1,25,0,0,211.6,23.7,62.25,3,-0.13,0.46,10.8,5.7,11.52,0.65,0.65,1.44,25.4,-0.7,1.52,2,-0.2,1.87,2.4,-0.4,1.95,8.3,-1.28,6.64
2021-05-05,3,580,218,4,1.83,2,100,0,0,0,0,2,50,22,1,4.55,0,26,24,1,0,2,7.69,0,0,0,2,14,58,56.63,19,1,5.26,18,94.74,5,3,60,2,40,1,4.17,212.8,25.1,62.32,2.61,-0.13,0.46,14.8,5.3,11.17,1.56,1.23,2.18,24.6,-0.2,0.55,1.4,0.2,1.52,2.2,-0.3,1.92,7.9,-0.99,6.6
2021-05-06,4,559,186,9,4.84,4,100,0,0,0,0,4,44.44,13,0,0,1,27,26,3,0,1,3.7,0,1,0,0,13,50,58.5,23,1,4.35,22,95.65,3,3,100,0,0,1,3.85,218.6,3,56.95,3.07,0.3,1.09,15.8,2.9,10.62,1.56,0.46,2.18,24.8,0.2,0.84,2,0.1,1.41,1.8,-0.3,1.92,6.5,-0.99,6.59
2021-05-07,5,566,216,8,3.7,3,75,0,0,1,25,4,50,1,0,0,1,29,27,3,0,2,6.9,0,1,0,1,14,52,55.22,23,1,4.35,22,95.65,4,4,100,0,0,0,0,233.4,-20.5,38.78,3.24,0.35,1.11,14.8,-3,11.93,1.56,-0.32,2.18,25.2,0.7,1.3,2.4,0,1.34,2,-0.5,1.87,7.11,-1.7,6.43
2021-05-08,6,549,138,5,3.62,4,100,0,0,0,0,4,80,7,0,0,1,32,28,5,0,4,12.5,0,1,0,3,14,50,57.04,24,2,8.33,22,91.67,4,3,75,1,25,0,0,205.8,-26.8,48.72,3.39,0.32,1.1,14.8,-6.9,11.93,1.56,-1.1,2.18,26,0.9,1.58,2.6,1,1.67,1.8,0.8,1.48,6.16,2.42,4.67
2021-05-09,0,554,141,1,0.71,1,100,0,0,0,0,1,100,12,0,0,0,30,27,2,0,3,10,1,1,0,1,15,56,57.26,24,3,12.5,21,87.5,3,2,66.67,1,33.33,0,0,179.8,-20.2,38.93,2.94,-0.35,1.65,11,-2.6,7.78,0.91,-0.91,2.04,26.4,0.8,1.52,2.8,0.4,1.48,2.4,0.5,1.14,8.16,1.34,3.31
2021-05-10,1,563,290,6,2.07,3,75,0,0,1,25,4,66.67,13,0,0,0,31,28,4,0,3,9.68,0,0,0,3,16,57,55.32,26,3,11.54,23,88.46,2,2,100,0,0,0,0,194.2,13.3,62.67,2.99,-0.85,1.61,9.2,1.1,5.22,0,0,0,27.2,0.4,0.84,3.4,0.1,1.14,2.6,0.5,1.14,8.56,1.51,3.36
2021-05-11,2,551,234,3,1.28,1,100,0,0,0,0,1,33.33,21,2,9.52,0,29,24,1,0,5,17.24,0,1,1,3,15,63,56.33,22,3,13.64,19,86.36,2,2,100,0,0,0,0,203.8,18.8,64.74,2.28,-0.64,1.35,10.8,4.6,7.43,1.9,1.9,4.26,26.8,-0.6,1.64,3,-0.5,1.58,3.4,0.5,1.14,11.26,1.79,3.89
2021-05-12,3,587,242,6,2.48,1,100,0,0,0,0,1,16.67,18,3,16.67,0,27,26,3,0,1,3.7,0,0,0,1,16,62,55.38,22,3,13.64,19,86.36,4,3,75,1,25,0,0,209,30.1,66.97,2.03,-0.17,1.12,14.2,3.1,5.45,5.24,4.29,7.61,26.6,-0.7,1.67,3,-0.5,1.58,3.2,-0.4,1.48,10.62,-1.04,4.91
2021-05-13,4,555,213,6,2.82,0,0,0,0,0,0,0,0,12,0,0,2,27,22,1,0,5,18.52,1,0,0,4,14,64,53.59,18,3,16.67,15,83.33,4,2,50,2,50,0,0,224,9.6,54.29,1.87,0.46,0.87,15.2,0.5,4.09,5.24,1.67,7.61,25.4,-1.2,2.41,2.2,-0.3,1.3,3.4,0.2,1.67,11.83,1.11,6.09
2021-05-14,5,548,195,2,1.03,0,0,0,0,0,0,0,0,1,0,0,0,24,19,2,0,5,20.83,2,1,0,2,14,74,51.53,15,3,20,12,80,4,2,50,2,50,0,0,234.8,-21.1,35.91,1.94,-0.05,0.77,13,-3.3,7.65,5.24,-0.95,7.61,23.8,-2,3.49,2.2,-0.4,1.3,3.8,0.4,1.79,13.99,2.36,7.11
2021-05-15,6,560,136,2,1.47,0,0,0,0,0,0,0,0,11,0,0,1,20,20,1,0,0,0,0,0,0,0,15,75,50.75,16,2,12.5,14,87.5,4,2,50,2,50,0,0,204,-24.3,42.22,1.82,-0.11,0.79,12.6,-3.7,7.7,5.24,-3.57,7.61,22.2,-1.5,2.86,1.6,-0.1,0.89,3.2,-0.6,2.49,12.06,-1.74,9.5
2021-05-16,0,568,135,2,1.48,0,0,0,0,0,0,0,0,13,0,0,1,22,21,2,0,1,4.55,0,0,0,1,15,71,49.19,16,1,6.25,15,93.75,5,3,60,2,40,0,0,184.2,-29.1,47.52,1.86,-0.34,0.76,11,-1.1,6.21,3.33,-3.33,7.46,21.6,-1.2,2.7,1.8,-0.2,0.84,2.4,-0.5,2.41,9.52,-1.68,9.46
2021-05-17,1,586,291,6,2.06,4,80,1,20,0,0,5,83.33,12,0,0,3,26,24,5,0,2,7.69,0,0,1,1,17,71,48.63,20,2,10,18,90,4,3,75,1,25,0,0,194,9.6,64.45,1.77,-0.11,0.69,9.8,1.2,4.97,0,0,0,21.2,0.6,1.92,2.2,0.8,1.64,2.6,-1,2.3,10.32,-3.79,9.01
2021-05-18,2,577,230,6,2.61,1,50,1,50,0,0,2,33.33,23,0,0,2,26,24,2,0,2,7.69,0,0,0,2,16,67,50.96,19,2,10.53,17,89.47,5,3,60,2,40,0,0,197.4,22.5,66.13,1.73,0.38,0.61,12,4.5,7.81,0,0,0,21.6,1.4,2.3,2.4,0.4,1.52,2,-0.4,1.87,8.15,-1.86,7.76
2021-05-19,3,575,215,10,4.65,3,75,0,0,1,25,4,40,18,0,0,1,27,24,3,0,3,11.11,1,0,0,2,15,63,46.58,18,2,11.11,16,88.89,6,4,66.67,2,33.33,0,0,201.4,25.3,66.55,2.45,0.75,1.32,15.4,2.4,5.03,0,0,0,22.6,1.1,1.95,2.6,0.4,1.52,1.6,0.7,1.14,6.21,2.54,4.18
2021-05-20,4,568,177,6,3.39,1,100,0,0,0,0,1,16.67,16,0,0,3,25,24,1,0,1,4,0,0,0,1,15,63,46.08,18,2,11.11,16,88.89,6,3,50,3,50,0,0,209.6,0.8,58.52,2.84,0.64,1.23,16.4,1.2,4.39,0,0,0,23.4,0.6,1.34,2.6,-0.4,1.52,1.8,0.1,0.84,7.01,0.23,2.87
2021-05-21,5,559,231,9,3.9,2,100,0,0,0,0,2,22.22,2,0,0,4,28,27,4,0,1,3.57,0,0,0,1,18,67,43.37,22,2,9.09,20,90.91,5,3,60,2,40,0,0,228.8,-17.3,41.08,3.32,0.45,1.03,14.2,-2.7,7.89,0,0,0,24.6,0.6,1.34,3,-0.3,1.58,1.8,-0.3,0.84,6.81,-1.19,3.1
2021-05-22,6,556,147,2,1.36,0,0,1,100,0,0,1,50,9,0,0,4,27,26,0,0,1,3.7,0,0,1,0,18,69,41.69,21,1,4.76,20,95.24,5,3,60,2,40,1,3.85,200,-15,36.82,3.18,-0.33,1.26,13.6,-4.4,8.2,0,0,0,25,0.7,1.41,2,-0.3,1.58,1.6,-0.4,0.89,6.01,-1.55,3.32
2021-05-23,0,562,132,7,5.3,1,100,0,0,0,0,1,14.29,9,0,0,5,27,24,1,0,3,11.11,0,1,0,2,17,71,43.21,19,1,5.26,18,94.74,5,4,80,1,20,1,4.17,180.4,-19.6,42.51,3.72,-0.07,1.51,10.8,-2.5,6.38,0,0,0,25,0.2,1.41,1.8,-0.5,1.64,1.8,0,1.1,6.7,-0.03,4.03
2021-05-24,1,569,278,8,2.88,1,50,1,50,0,0,2,25,20,0,0,4,25,24,1,0,1,4,0,0,0,1,17,71,46.38,20,2,10,18,90,4,4,100,0,0,1,4.17,193,10.3,60.75,3.37,0.04,1.44,11.2,1.5,6.98,0,0,0,25,-0.3,1.41,1.4,-0.3,1.52,1.4,0.2,0.89,5.28,0.75,3.27
2021-05-25,2,561,267,6,2.25,1,100,0,0,0,0,1,16.67,24,0,0,2,25,24,1,0,1,4,1,0,0,0,16,67,46.38,20,2,10,18,90,4,4,100,0,0,1,4.17,211,20.3,67.75,3.14,-0.18,1.52,12.8,5.5,8.98,0,0,0,25,-0.8,1.41,1.4,-0.5,1.52,1.4,0,0.89,5.28,0.12,3.27
2021-05-26,3,568,202,4,1.98,1,100,0,0,0,0,1,25,15,0,0,1,25,22,1,0,3,12,0,1,0,2,14,64,49.5,18,2,11.11,16,88.89,4,4,100,0,0,2,9.09,205.2,24.5,66.85,2.75,-0.18,1.52,15.4,2.7,6.66,0,0,0,24,-0.8,1.41,0.8,0.2,0.45,1.8,0.2,1.1,6.96,0.95,4.21
2021-05-27,4,570,193,4,2.07,3,75,1,25,0,0,4,100,6,0,0,1,25,24,3,0,1,4,1,0,0,0,15,63,48.17,19,2,10.53,17,89.47,5,4,80,1,20,3,12.5,214.4,4.6,59.61,2.9,-0.74,1.39,14.8,-1.1,7.46,0,0,0,23.6,-0.2,0.89,1.4,0.4,0.89,1.8,-0.2,1.1,7.02,-0.62,4.15
2021-05-28,5,544,183,4,2.19,1,100,0,0,0,0,1,25,3,0,0,2,25,24,1,0,1,4,0,0,0,1,15,63,50.58,18,1,5.56,17,94.44,6,4,66.67,2,33.33,4,16.67,224.6,-26.4,44.41,2.27,-0.16,0.36,13.6,-5.2,8.96,0,0,0,23.6,0,0.89,1.4,0.2,0.89,1.4,0,0.89,5.6,0,3.58
2021-05-29,6,542,132,2,1.52,0,0,0,0,0,0,0,0,1,0,0,1,25,22,1,0,3,12,1,1,0,1,13,59,53.59,18,1,5.56,17,94.44,4,3,75,1,25,3,13.64,195.4,-28.9,48.35,2,-0.13,0.29,9.8,-5.8,9.58,0,0,0,23.2,-0.2,1.1,1.4,0,0.89,1.8,0.2,1.1,7.2,0.8,4.38
2021-05-30,0,543,159,1,0.63,0,0,0,0,0,0,0,0,9,0,0,1,22,21,0,0,1,4.55,0,0,0,1,13,62,55.14,17,1,5.88,16,94.12,4,3,75,1,25,3,14.29,173.8,-14.7,28.35,1.68,-0.33,0.64,6.8,-1.7,5.5,0,0,0,22.6,-0.4,1.34,1.2,-0.4,1.1,1.8,-0.2,1.1,7.31,-0.69,4.29
2021-05-31,1,513,98,2,2.04,1,100,0,0,0,0,1,50,12,0,0,2,21,20,0,0,1,4.76,0,1,0,0,13,65,55.65,17,1,5.88,16,94.12,3,3,100,0,0,3,15,153,-21.4,38.74,1.69,-0.16,0.65,6.2,1.8,4.44,0,0,0,22.2,-1.1,1.79,1,-0.7,1.23,1.4,0,0.89,5.86,0.21,3.45
2021-06-01,2,543,295,6,2.03,2,100,0,0,0,0,2,33.33,8,0,0,2,24,22,4,0,2,8.33,1,1,0,0,14,64,50.77,17,1,5.88,16,94.12,5,4,80,1,20,4,18.18,173.4,19,74.98,1.68,0.02,0.64,6.6,2.1,4.51,0,0,0,21.8,-0.6,1.48,1.2,0.5,1.64,1.6,0,0.89,6.73,0.14,3.41
2021-06-02,3,558,212,4,1.89,0,0,0,0,0,0,0,0,10,0,0,1,22,20,0,0,2,9.09,0,0,0,2,13,65,50.4,15,0,0,15,100,5,4,80,1,20,5,25,179.2,29.6,77,1.62,0.21,0.59,8,1.7,4.18,0,0,0,21,-0.3,1,1,0.2,1.73,1.8,-0.1,0.84,7.75,-0.2,3.14
2021-06-03,4,577,194,4,2.06,2,100,0,0,0,0,2,50,2,0,0,2,23,20,3,0,3,13.04,0,0,0,3,13,65,52.55,17,1,5.88,16,94.12,3,3,100,0,0,4,20,191.6,18.4,72.35,1.73,0.27,0.62,8.2,-1.6,3.77,0,0,0,20.6,-0.2,0.89,1.4,0.6,1.95,1.8,0.5,0.84,7.95,2.13,3.5
2021-06-04,5,561,200,6,3,1,50,1,50,0,0,2,33.33,4,0,0,1,20,16,0,0,4,20,0,2,0,2,10,63,53.88,13,1,7.69,12,92.31,3,3,100,0,0,4,25,199.8,10.3,70.02,2.2,0.2,0.45,7.2,-2.2,4.15,0,0,0,19.6,-1,2.19,1.4,-0.1,1.95,2.4,0.7,1.14,11.04,3.52,5.81
2021-06-05,6,558,127,4,3.15,1,100,0,0,0,0,1,25,7,0,0,2,18,18,2,0,0,0,0,0,0,0,11,61,54.5,14,0,0,14,100,4,3,75,1,25,5,27.78,205.6,-34.8,59.95,2.43,0.34,0.6,6.2,-0.8,3.19,0,0,0,19.2,-1.2,2.28,1.8,-0.4,1.79,2.2,-0.2,1.48,10.09,-0.58,7.29
2021-06-06,0,568,126,4,3.17,2,100,0,0,0,0,2,50,9,1,11.11,2,20,20,2,0,0,0,0,0,0,0,13,65,52.95,15,0,0,15,100,5,4,80,1,20,5,25,171.8,-23.9,41.86,2.65,0.37,0.63,6.4,0.3,3.36,2.22,2.22,4.97,18.8,-0.2,1.79,1.4,0.3,1.34,1.8,-0.7,1.79,8.43,-3.12,8.63
2021-06-07,1,595,257,6,2.33,3,100,0,0,0,0,3,50,13,1,7.69,0,24,22,4,0,2,8.33,1,0,0,1,13,59,54.5,17,0,0,17,100,5,4,80,1,20,6,27.27,180.8,5.2,55.33,2.74,0.07,0.51,7,2.7,4.3,3.76,2.65,5.29,19.2,0.8,2.28,2.2,0.4,1.48,1.8,-0.6,1.79,8.27,-2.94,8.62
2021-06-08,2,601,230,1,0.43,0,0,0,0,0,0,0,0,2,1,50,1,23,19,1,0,4,17.39,0,2,1,1,11,58,51.26,13,0,0,13,100,6,4,66.67,2,33.33,5,26.32,188,19,59.65,2.42,-0.6,1.16,7,0.2,4.3,13.76,10.77,20.83,19,1,2.24,1.8,0.4,1.48,2,0.2,2,9.14,0.31,9.4
2021-06-09,3,573,229,2,0.87,0,0,1,100,0,0,1,50,18,0,0,2,20,19,1,0,1,5,0,0,0,1,12,63,51.79,13,0,0,13,100,6,4,66.67,2,33.33,5,26.32,193.8,30.8,62.46,1.99,-0.73,1.28,9.8,1.5,6.06,13.76,3.89,20.83,19.6,0.1,1.52,2,-0.3,1.23,1.4,0.6,1.67,6.14,2.74,7.21
2021-06-10,4,572,193,8,4.15,1,100,0,0,0,0,1,12.5,10,0,0,3,20,19,1,0,1,5,0,0,0,1,11,58,49.32,13,0,0,13,100,6,4,66.67,2,33.33,4,21.05,207,10.6,50.67,2.19,0.05,1.55,10.4,0.7,5.86,13.76,-2.99,20.83,19.8,-0.5,1.3,1.8,-0.5,1.3,1.6,0.1,1.52,7.14,0.67,6.45
